! Boundary layer characteristics at the trailing edge for the airfoil coordinates of C:/Material/Projects/Aeroacoustics/openfast-noise-test/5MW_Baseline/AirfoilsModified/AF9Coords.txt
! Legend: aoa - angle of attack (deg), Re - Reynolds number (-, millions), PS - pressure side, SS - suction side,  Ue_Vinf - edge velocity (-), Dstar - displacement thickness (-), Theta - momentum thickness (-) Cf  - friction coefficient (-)
4 	 ReListBL   -  Number of Reynolds numbers (it corresponds to the number of tables)
40 	 aoaListBL  -  Number of angles of attack (it corresponds to the number of rows in each table)
0.50 	   -  Re
aoa 	 	 Ue_Vinf_SS 	 Ue_Vinf_PS 	  Dstar_SS 	 	  Dstar_PS 	 	  Theta_SS 	 	  Theta_PS 	 	    Cf_SS 	 	    Cf_PS
(deg) 	 	 	 (-) 	 	 	 (-) 	 	 	 (-) 	 	 	 (-) 	 	 	 (-) 	 	 	 (-) 	 	 	 (-) 	 	 	 (-)
-5.00000 	 8.90040e-01 	 8.65810e-01 	 4.87500e-03 	 5.65900e-03 	 3.05700e-03 	 3.39700e-03 	 2.21800e-03 	 1.81700e-03 
-4.23077 	 8.91660e-01 	 8.68240e-01 	 5.30700e-03 	 6.14100e-03 	 3.28400e-03 	 3.63600e-03 	 2.09900e-03 	 1.71900e-03 
-3.46154 	 8.94040e-01 	 8.71520e-01 	 5.74000e-03 	 6.61600e-03 	 3.50300e-03 	 3.86300e-03 	 1.99000e-03 	 1.63100e-03 
-2.69231 	 8.96950e-01 	 8.75290e-01 	 6.15300e-03 	 7.06300e-03 	 3.70500e-03 	 4.07000e-03 	 1.89400e-03 	 1.55600e-03 
-1.92308 	 8.98510e-01 	 8.77600e-01 	 6.63600e-03 	 7.59500e-03 	 3.94300e-03 	 4.31800e-03 	 1.79500e-03 	 1.47400e-03 
-1.15385 	 9.00590e-01 	 8.80490e-01 	 7.19100e-03 	 8.20100e-03 	 4.21800e-03 	 4.60300e-03 	 1.70200e-03 	 1.39900e-03 
-0.38462 	 9.03020e-01 	 8.83710e-01 	 7.71500e-03 	 8.77100e-03 	 4.45900e-03 	 4.85000e-03 	 1.61000e-03 	 1.32400e-03 
0.38462 	 9.05420e-01 	 8.86840e-01 	 8.26800e-03 	 9.37000e-03 	 4.71600e-03 	 5.11400e-03 	 1.52900e-03 	 1.25800e-03 
1.15385 	 9.07220e-01 	 8.89380e-01 	 8.95800e-03 	 1.01210e-02 	 5.04500e-03 	 5.45300e-03 	 1.44700e-03 	 1.19100e-03 
1.92308 	 9.09060e-01 	 8.91940e-01 	 9.57800e-03 	 1.07980e-02 	 5.29600e-03 	 5.70900e-03 	 1.35300e-03 	 1.11100e-03 
2.69231 	 9.11240e-01 	 8.94870e-01 	 1.03760e-02 	 1.16600e-02 	 5.66500e-03 	 6.08700e-03 	 1.28000e-03 	 1.05100e-03 
3.46154 	 9.12760e-01 	 8.97190e-01 	 1.11270e-02 	 1.24770e-02 	 5.93900e-03 	 6.36200e-03 	 1.17700e-03 	 9.63000e-04 
4.23077 	 9.14430e-01 	 8.99710e-01 	 1.20640e-02 	 1.34920e-02 	 6.30600e-03 	 6.73200e-03 	 1.08300e-03 	 8.83000e-04 
5.00000 	 9.16250e-01 	 9.02400e-01 	 1.30240e-02 	 1.45270e-02 	 6.64000e-03 	 7.06600e-03 	 9.85000e-04 	 7.99000e-04 
5.76923 	 9.17800e-01 	 9.04960e-01 	 1.41650e-02 	 1.57590e-02 	 7.00700e-03 	 7.42700e-03 	 8.76000e-04 	 7.05000e-04 
6.53846 	 9.19580e-01 	 9.07800e-01 	 1.54490e-02 	 1.71390e-02 	 7.39200e-03 	 7.80300e-03 	 7.67000e-04 	 6.11000e-04 
7.30769 	 9.21890e-01 	 9.11410e-01 	 1.69800e-02 	 1.87770e-02 	 7.77300e-03 	 8.16400e-03 	 6.42000e-04 	 5.04000e-04 
8.07692 	 9.24480e-01 	 9.15640e-01 	 1.87560e-02 	 2.06740e-02 	 8.05000e-03 	 8.40100e-03 	 4.92000e-04 	 3.75000e-04 
8.84615 	 9.28630e-01 	 9.21840e-01 	 2.11440e-02 	 2.32040e-02 	 8.33700e-03 	 8.62600e-03 	 3.33000e-04 	 2.38000e-04 
9.61538 	 9.35310e-01 	 9.31150e-01 	 2.43760e-02 	 2.65950e-02 	 8.52100e-03 	 8.71200e-03 	 1.66000e-04 	 9.30000e-05 
10.38462 	 9.48160e-01 	 9.47290e-01 	 2.92970e-02 	 3.17100e-02 	 8.45500e-03 	 8.49800e-03 	 1.50000e-05 	 3.00000e-06 
11.15385 	 9.66150e-01 	 9.64260e-01 	 3.51580e-02 	 3.77140e-02 	 8.29900e-03 	 8.40300e-03 	 -1.00000e-05 	 -1.30000e-05 
11.92308 	 9.85360e-01 	 9.83090e-01 	 4.39250e-02 	 4.66290e-02 	 8.33900e-03 	 8.48200e-03 	 -1.70000e-05 	 -1.60000e-05 
12.69231 	 1.00666e+00 	 1.00421e+00 	 5.63930e-02 	 5.92650e-02 	 8.64100e-03 	 8.82500e-03 	 -1.50000e-05 	 -1.50000e-05 
13.46154 	 1.03139e+00 	 1.02889e+00 	 7.49860e-02 	 7.80770e-02 	 9.40200e-03 	 9.63400e-03 	 -1.40000e-05 	 -1.30000e-05 
14.23077 	 1.05562e+00 	 1.05326e+00 	 9.89410e-02 	 1.02311e-01 	 1.05760e-02 	 1.08490e-02 	 -1.20000e-05 	 -1.20000e-05 
15.00000 	 1.07644e+00 	 1.07426e+00 	 1.24640e-01 	 1.28302e-01 	 1.18750e-02 	 1.21800e-02 	 -1.10000e-05 	 -1.10000e-05 
15.76923 	 1.09359e+00 	 1.09159e+00 	 1.50225e-01 	 1.54173e-01 	 1.31110e-02 	 1.34370e-02 	 -1.00000e-05 	 -1.00000e-05 
16.53846 	 1.10802e+00 	 1.10619e+00 	 1.75220e-01 	 1.79437e-01 	 1.42230e-02 	 1.45640e-02 	 -9.00000e-06 	 -9.00000e-06 
17.30769 	 1.12041e+00 	 1.11871e+00 	 1.99267e-01 	 2.03735e-01 	 1.52010e-02 	 1.55520e-02 	 -9.00000e-06 	 -8.00000e-06 
18.07692 	 1.13160e+00 	 1.13001e+00 	 2.21986e-01 	 2.26681e-01 	 1.60420e-02 	 1.64010e-02 	 -8.00000e-06 	 -8.00000e-06 
18.84615 	 1.14287e+00 	 1.14138e+00 	 2.44595e-01 	 2.49499e-01 	 1.68390e-02 	 1.72040e-02 	 -8.00000e-06 	 -8.00000e-06 
19.61538 	 1.15299e+00 	 1.15159e+00 	 2.64702e-01 	 2.69786e-01 	 1.74970e-02 	 1.78660e-02 	 -8.00000e-06 	 -7.00000e-06 
20.38462 	 1.16321e+00 	 1.16187e+00 	 2.84205e-01 	 2.89451e-01 	 1.81080e-02 	 1.84800e-02 	 -7.00000e-06 	 -7.00000e-06 
21.15385 	 1.17379e+00 	 1.17251e+00 	 3.03267e-01 	 3.08661e-01 	 1.86800e-02 	 1.90560e-02 	 -7.00000e-06 	 -7.00000e-06 
