141  NumCoords ! Number of coordinates 
! ......... x-y coordinates are next if NumCoords > 0 ............. 
! x-y coordinate of airfoil reference 
!  x/c        y/c 
0.250000 0.000000 
! coordinates of airfoil shape  
! ../../Deliver_FAST/CertTest/5MW_Baseline/AirfoilsModified/AF10Coords.txt 
! x/c      y/c  
1.000000 0.002130 
0.999482 0.002284 
0.997928 0.002745 
0.995343 0.003503 
0.991731 0.004543 
0.987100 0.005861 
0.981459 0.007444 
0.974820 0.009265 
0.967197 0.011313 
0.958606 0.013578 
0.949064 0.016049 
0.938591 0.018743 
0.927210 0.021659 
0.914943 0.024779 
0.901816 0.028099 
0.887856 0.031626 
0.873092 0.035345 
0.857555 0.039236 
0.841277 0.043279 
0.824291 0.047470 
0.806633 0.051805 
0.788340 0.056260 
0.769449 0.060818 
0.750000 0.065440 
0.730033 0.070122 
0.709588 0.074844 
0.688710 0.079590 
0.667440 0.084314 
0.645823 0.088996 
0.623904 0.093591 
0.601728 0.098065 
0.579341 0.102385 
0.556790 0.106528 
0.534121 0.110434 
0.511382 0.114087 
0.488618 0.117421 
0.465879 0.120423 
0.443210 0.123042 
0.420659 0.125199 
0.398272 0.126884 
0.376096 0.128052 
0.354177 0.128602 
0.332560 0.128431 
0.311290 0.127560 
0.290412 0.126035 
0.269967 0.123936 
0.250000 0.121300 
0.230551 0.118174 
0.211660 0.114613 
0.193367 0.110643 
0.175709 0.106303 
0.158723 0.101647 
0.142445 0.096696 
0.126908 0.091493 
0.112144 0.086069 
0.098184 0.080445 
0.085057 0.074673 
0.072790 0.068778 
0.061409 0.062801 
0.050936 0.056787 
0.041394 0.050767 
0.032803 0.044785 
0.025180 0.038867 
0.018541 0.033087 
0.012900 0.027463 
0.008269 0.022053 
0.004657 0.016886 
0.002072 0.011847 
0.000518 0.006110 
0.000000 0.000000 
0.000000 0.000000 
0.000518 -0.006167 
0.002072 -0.012629 
0.004657 -0.018994 
0.008269 -0.025217 
0.012900 -0.031468 
0.018541 -0.037877 
0.025180 -0.044374 
0.032803 -0.050865 
0.041394 -0.057224 
0.050936 -0.063421 
0.061409 -0.069471 
0.072790 -0.075350 
0.085057 -0.081075 
0.098184 -0.086618 
0.112144 -0.091932 
0.126908 -0.096962 
0.142445 -0.101647 
0.158723 -0.105973 
0.175709 -0.109867 
0.193367 -0.113304 
0.211660 -0.116233 
0.230551 -0.118622 
0.250000 -0.120450 
0.269967 -0.121678 
0.290412 -0.122273 
0.311290 -0.122191 
0.332560 -0.121439 
0.354177 -0.120008 
0.376096 -0.117912 
0.398272 -0.115141 
0.420659 -0.111689 
0.443210 -0.107543 
0.465879 -0.102675 
0.488618 -0.097170 
0.511382 -0.091059 
0.534121 -0.084428 
0.556790 -0.077381 
0.579341 -0.069986 
0.601728 -0.062353 
0.623904 -0.054577 
0.645823 -0.046784 
0.667440 -0.039122 
0.688710 -0.031715 
0.709588 -0.024696 
0.730033 -0.018160 
0.750000 -0.012230 
0.769449 -0.006962 
0.788340 -0.002446 
0.806633 0.001327 
0.824291 0.004344 
0.841277 0.006643 
0.857555 0.008279 
0.873092 0.009308 
0.887856 0.009790 
0.901816 0.009791 
0.914943 0.009358 
0.927210 0.008567 
0.938591 0.007511 
0.949064 0.006270 
0.958606 0.004959 
0.967197 0.003648 
0.974820 0.002383 
0.981459 0.001236 
0.987100 0.000233 
0.991731 -0.000605 
0.995343 -0.001261 
0.997928 -0.001740 
0.999482 -0.002032 
1.000000 -0.002130 
